time	V(n001)
7.157926340595620e-006	3.731335e+000
7.191355890222449e-006	-3.920105e+000
7.210844846294595e-006	-7.553048e+000
7.223153127830197e-006	-9.236192e+000
7.231720965109092e-006	-1.006617e+001
7.237989784376956e-006	-1.048040e+001
7.243286178071215e-006	-1.069814e+001
7.248379032909157e-006	-1.079108e+001
7.254397358105080e-006	-1.075259e+001
7.262157136994694e-006	-1.046694e+001
7.274729013163371e-006	-9.457250e+000
7.294710124897814e-006	-6.603813e+000
7.324593007262288e-006	-3.297318e-001
7.358022556889117e-006	7.337314e+000
7.377511512961262e-006	1.097935e+001
7.389819794496864e-006	1.266824e+001
7.398387631775759e-006	1.350222e+001
7.404656451043622e-006	1.391937e+001
7.409952844737881e-006	1.413959e+001
7.415045699575823e-006	1.423490e+001
7.421064024771746e-006	1.419922e+001
7.428823803661360e-006	1.391719e+001
7.441395679830037e-006	1.291337e+001
7.461376791564479e-006	1.006926e+001
7.491259673928953e-006	3.809123e+000
7.524689223555782e-006	-3.842324e+000
7.544178179627928e-006	-7.475270e+000
7.556486461163530e-006	-9.158417e+000
7.565054298442425e-006	-9.988399e+000
7.571323117710289e-006	-1.040262e+001
7.576619511404549e-006	-1.062037e+001
7.581712366242490e-006	-1.071331e+001
7.587730691438414e-006	-1.067482e+001
7.595490470328029e-006	-1.038917e+001
7.608062346496707e-006	-9.379485e+000
7.628043458231152e-006	-6.526052e+000
7.657926340595629e-006	-2.519777e-001
7.691355890222455e-006	7.415061e+000
7.710844846294600e-006	1.105710e+001
7.723153127830200e-006	1.274598e+001
7.731720965109093e-006	1.357996e+001
7.737989784376957e-006	1.399711e+001
7.743286178071217e-006	1.421732e+001
7.748379032909157e-006	1.431263e+001
7.754397358105079e-006	1.427696e+001
7.762157136994693e-006	1.399493e+001
7.774729013163371e-006	1.299110e+001
7.794710124897814e-006	1.014699e+001
7.824593007262288e-006	3.886842e+000
7.858022556889116e-006	-3.764612e+000
7.877511512961261e-006	-7.397563e+000
7.889819794496864e-006	-9.080711e+000
7.898387631775760e-006	-9.910695e+000
7.904656451043624e-006	-1.032492e+001
7.909952844737884e-006	-1.054267e+001
7.915045699575824e-006	-1.063561e+001
7.921064024771747e-006	-1.059712e+001
7.928823803661363e-006	-1.031148e+001
7.941395679830041e-006	-9.301791e+000
7.961376791564486e-006	-6.448363e+000
7.991259673928961e-006	-1.742946e-001
8.024689223555787e-006	7.492737e+000
8.044178179627931e-006	1.113477e+001
8.056486461163532e-006	1.282365e+001
8.065054298442426e-006	1.365763e+001
8.071323117710290e-006	1.407477e+001
8.076619511404548e-006	1.429499e+001
8.081712366242491e-006	1.439030e+001
8.087730691438413e-006	1.435462e+001
8.095490470328027e-006	1.407259e+001
8.108062346496705e-006	1.306876e+001
8.128043458231148e-006	1.022464e+001
8.157926340595624e-006	3.964489e+000
8.191355890222452e-006	-3.686973e+000
8.210844846294597e-006	-7.319928e+000
8.223153127830198e-006	-9.003079e+000
8.231720965109094e-006	-9.833065e+000
8.237989784376958e-006	-1.024729e+001
8.243286178071216e-006	-1.046504e+001
8.248379032909158e-006	-1.055798e+001
8.254397358105080e-006	-1.051950e+001
8.262157136994694e-006	-1.023385e+001
8.274729013163371e-006	-9.224171e+000
8.294710124897815e-006	-6.370747e+000
8.324593007262288e-006	-9.668553e-002
8.358022556889116e-006	7.570338e+000
8.377511512961261e-006	1.121237e+001
8.389819794496863e-006	1.290125e+001
8.398387631775758e-006	1.373522e+001
8.404656451043622e-006	1.415237e+001
8.409952844737881e-006	1.437258e+001
8.415045699575826e-006	1.446789e+001
8.421064024771748e-006	1.443221e+001
8.428823803661361e-006	1.415017e+001
8.441395679830039e-006	1.314634e+001
8.461376791564482e-006	1.030222e+001
8.491259673928956e-006	4.042059e+000
8.524689223555784e-006	-3.609410e+000
8.544178179627929e-006	-7.242369e+000
8.556486461163531e-006	-8.925524e+000
8.565054298442426e-006	-9.755511e+000
8.571323117710290e-006	-1.016974e+001
8.576619511404548e-006	-1.038749e+001
8.581712366242490e-006	-1.048043e+001
8.587730691438412e-006	-1.044195e+001
8.595490470328026e-006	-1.015631e+001
8.608062346496702e-006	-9.146627e+000
8.628043458231144e-006	-6.293208e+000
8.657926340595616e-006	-1.915359e-002
8.691355890222446e-006	7.647862e+000
8.710844846294592e-006	1.128988e+001
8.723153127830195e-006	1.297876e+001
8.731720965109091e-006	1.381273e+001
8.737989784376955e-006	1.422988e+001
8.743286178071213e-006	1.445009e+001
8.748379032909156e-006	1.454540e+001
8.754397358105080e-006	1.450972e+001
8.762157136994694e-006	1.422768e+001
8.774729013163370e-006	1.322385e+001
