time	V(v_out)	V(n002)
1.103002990892331e-004	8.570940e+001	9.036830e+001
1.103384670528088e-004	8.581693e+001	9.053930e+001
1.103791078604282e-004	8.593263e+001	9.065628e+001
1.104267663007595e-004	8.606832e+001	9.079185e+001
1.105200000000000e-004	8.633376e+001	9.105552e+001
1.105201997589093e-004	8.633433e+001	9.105709e+001
1.105205992767279e-004	8.633546e+001	9.105875e+001
1.105213983123651e-004	8.633774e+001	9.106104e+001
1.105229963836396e-004	8.634229e+001	9.106559e+001
1.105261925261886e-004	8.635139e+001	9.107469e+001
1.105314781666626e-004	8.636644e+001	9.108974e+001
1.105373292481936e-004	8.638309e+001	9.110639e+001
1.105427037038579e-004	8.639839e+001	9.112168e+001
1.105479578328267e-004	8.641335e+001	9.113663e+001
1.105531665926980e-004	8.642818e+001	9.115144e+001
1.105586079859913e-004	8.644367e+001	9.116692e+001
1.105639976255125e-004	8.645901e+001	9.118225e+001
1.105697187769145e-004	8.647530e+001	9.119853e+001
1.105752945528770e-004	8.649118e+001	9.121439e+001
1.105815764955808e-004	8.650906e+001	9.123225e+001
1.105875557428381e-004	8.652608e+001	9.124926e+001
1.105950633792407e-004	8.654745e+001	9.127061e+001
1.106022169630257e-004	8.656783e+001	9.129095e+001
1.106125847329376e-004	8.659734e+001	9.132044e+001
1.106236400654129e-004	8.662881e+001	9.135189e+001
1.106429442102335e-004	8.668376e+001	9.140679e+001
1.106653164725688e-004	8.674745e+001	9.147041e+001
1.109405445939477e-004	8.753083e+001	9.225293e+001
1.112478560562256e-004	8.840525e+001	9.312621e+001
1.118624789807814e-004	9.015310e+001	9.487125e+001
1.128390414807814e-004	9.292760e+001	9.764017e+001
1.138156039807814e-004	9.569924e+001	1.004051e+002
1.140234375000000e-004	9.628845e+001	1.009927e+002
1.146217909231257e-004	9.798311e+001	1.026821e+002
1.147564181537486e-004	9.836404e+001	1.030618e+002
1.150000000000000e-004	9.905309e+001	1.037485e+002
1.150005360041856e-004	9.905460e+001	1.037500e+002
1.150016080125567e-004	9.905763e+001	1.037530e+002
1.150026570029203e-004	9.906059e+001	1.037560e+002
1.150037022966849e-004	9.906355e+001	1.037589e+002
1.150057928842141e-004	9.906947e+001	1.037649e+002
1.150087631014949e-004	9.907787e+001	1.037732e+002
1.150128305981279e-004	9.908936e+001	1.037847e+002
1.150180220604863e-004	9.910404e+001	1.037993e+002
1.150249771884250e-004	9.912371e+001	1.038189e+002
1.150341290044432e-004	9.914959e+001	1.038447e+002
1.150468146088392e-004	9.918546e+001	1.038805e+002
1.150647804786677e-004	9.923626e+001	1.039311e+002
1.150926382933323e-004	9.931502e+001	1.040096e+002
1.151407405552583e-004	9.944774e+001	1.040408e+002
1.152369450791104e-004	9.968849e+001	1.033453e+002
1.152978658823790e-004	9.981089e+001	1.020576e+002
1.153076595932602e-004	9.982297e+001	1.016980e+002
1.153272470150225e-004	9.983548e+001	1.007906e+002
1.153365482614717e-004	9.983862e+001	1.001164e+002
1.153399547819303e-004	9.983891e+001	9.939591e+001
1.153431343741380e-004	9.983892e+001	9.812181e+001
1.153450626452814e-004	9.983891e+001	9.714166e+001
1.153471452299865e-004	9.983890e+001	9.594614e+001
1.153509422866411e-004	9.983888e+001	9.346030e+001
1.153572005916743e-004	9.983884e+001	8.866940e+001
1.153642882205744e-004	9.983881e+001	8.252542e+001
1.153648302901233e-004	9.983881e+001	8.200826e+001
1.153659144292210e-004	9.983881e+001	8.090751e+001
1.153680827074165e-004	9.983879e+001	7.861330e+001
1.153735034029050e-004	9.983877e+001	7.255286e+001
1.153756716811004e-004	9.983875e+001	6.994247e+001
1.153762137506493e-004	9.983875e+001	6.931200e+001
1.153763492680365e-004	9.983875e+001	6.920666e+001
1.153766203028109e-004	9.983873e+001	6.911301e+001
1.153771623723598e-004	9.983868e+001	6.899098e+001
1.153782465114575e-004	9.983846e+001	6.878830e+001
1.153794750984215e-004	9.983804e+001	6.858001e+001
1.153814610413559e-004	9.983698e+001	6.826727e+001
1.153848574626010e-004	9.983408e+001	6.777560e+001
1.153916503050912e-004	9.982458e+001	6.690727e+001
1.154052359900715e-004	9.979386e+001	6.541705e+001
1.154287443870613e-004	9.971358e+001	6.312910e+001
1.154557889461225e-004	9.959351e+001	6.061188e+001
1.154621048109621e-004	9.955721e+001	6.000444e+001
1.154684206758018e-004	9.951842e+001	5.938351e+001
1.154747365406414e-004	9.947714e+001	5.874908e+001
1.154810524054810e-004	9.943337e+001	5.810117e+001
1.154873682703207e-004	9.938710e+001	5.743975e+001
1.154936841351603e-004	9.933833e+001	5.676485e+001
1.154999999999999e-004	9.928707e+001	5.607645e+001
1.155013079200796e-004	9.927592e+001	5.594141e+001
1.155039237602388e-004	9.925333e+001	5.569283e+001
1.155091554405571e-004	9.920697e+001	5.528072e+001
1.155196188011939e-004	9.911095e+001	5.469385e+001
1.155405455224675e-004	9.891241e+001	5.399313e+001
1.155739491462154e-004	9.858849e+001	5.338343e+001
1.156136398003426e-004	9.819995e+001	5.292537e+001
1.156746989351373e-004	9.760093e+001	5.232092e+001
1.160015505324216e-004	9.439508e+001	4.912270e+001
1.163841978702873e-004	9.064430e+001	4.538182e+001
1.168200000000000e-004	8.637456e+001	4.112418e+001
1.168311565614550e-004	8.626891e+001	4.139155e+001
1.168534696843647e-004	8.607143e+001	4.229781e+001
1.168980959301844e-004	8.573451e+001	4.478373e+001
1.169485126997316e-004	8.544670e+001	4.774126e+001
1.170006363786673e-004	8.524465e+001	5.058833e+001
1.170285060254000e-004	8.518388e+001	5.194729e+001
1.170842453188652e-004	8.513059e+001	5.672147e+001
1.171018300521059e-004	8.512485e+001	6.236778e+001
1.171167974162412e-004	8.512476e+001	7.177905e+001
1.171255166792092e-004	8.512474e+001	7.895926e+001
1.171300996236466e-004	8.512474e+001	8.332022e+001
1.171320968080716e-004	8.512475e+001	8.516200e+001
1.171328423694612e-004	8.512478e+001	8.559404e+001
1.171335777369406e-004	8.512486e+001	8.574743e+001
1.171339156073647e-004	8.512491e+001	8.579740e+001
1.171345913482130e-004	8.512505e+001	8.589161e+001
1.171352490944951e-004	8.512522e+001	8.597784e+001
1.171365645870593e-004	8.512569e+001	8.613809e+001
1.171380968072515e-004	8.512640e+001	8.630785e+001
1.171411612476359e-004	8.512833e+001	8.660617e+001
1.171448991746078e-004	8.513134e+001	8.691856e+001
1.171489831349789e-004	8.513538e+001	8.720564e+001
1.171530606587625e-004	8.514011e+001	8.744684e+001
1.171576950796292e-004	8.514627e+001	8.767682e+001
1.171644299628980e-004	8.515636e+001	8.795610e+001
1.171728501257659e-004	8.517049e+001	8.824601e+001
1.171841110730165e-004	8.519157e+001	8.856721e+001
1.171983764376805e-004	8.522124e+001	8.890574e+001
1.172185182863532e-004	8.526773e+001	8.929557e+001
1.172476547909449e-004	8.534190e+001	8.970829e+001
1.172970548932636e-004	8.547672e+001	9.013639e+001
1.173360814231152e-004	8.558682e+001	9.031525e+001
1.173745726109145e-004	8.569657e+001	9.042725e+001
1.174211403135040e-004	8.582938e+001	9.055995e+001
1.174383131574543e-004	8.587835e+001	9.060888e+001
1.174742057494659e-004	8.598071e+001	9.071114e+001
1.174940090665107e-004	8.603718e+001	9.076757e+001
1.175200000000000e-004	8.611130e+001	9.084357e+001
1.175200636054296e-004	8.611147e+001	9.084252e+001
1.175201908162889e-004	8.611184e+001	9.084219e+001
1.175204452380074e-004	8.611256e+001	9.084290e+001
1.175208057281428e-004	8.611359e+001	9.084393e+001
1.175215267084137e-004	8.611565e+001	9.084598e+001
1.175229686689556e-004	8.611976e+001	9.085010e+001
1.175258525900392e-004	8.612798e+001	9.085831e+001
1.175316204322065e-004	8.614443e+001	9.087476e+001
1.175369257577456e-004	8.615956e+001	9.088988e+001
1.175417938123906e-004	8.617344e+001	9.090376e+001
1.175471168591920e-004	8.618862e+001	9.091893e+001
1.175524452541755e-004	8.620382e+001	9.093411e+001
1.175578089699873e-004	8.621911e+001	9.094940e+001
1.175633812708236e-004	8.623500e+001	9.096528e+001
1.175687167887674e-004	8.625021e+001	9.098048e+001
1.175748731949882e-004	8.626777e+001	9.099802e+001
1.175811514024440e-004	8.628568e+001	9.101591e+001
1.175897774891429e-004	8.631027e+001	9.104048e+001
1.175987435727176e-004	8.633584e+001	9.106602e+001
1.176130493726918e-004	8.637663e+001	9.110677e+001
1.176286946724706e-004	8.642125e+001	9.115134e+001
1.176593756266080e-004	8.650873e+001	9.123875e+001
1.176998822535469e-004	8.662423e+001	9.135413e+001
1.177808955074246e-004	8.685522e+001	9.158488e+001
1.179429220151800e-004	8.731713e+001	9.204628e+001
1.182669750306909e-004	8.824071e+001	9.296866e+001
1.189150810617126e-004	9.008679e+001	9.481181e+001
1.198916435617126e-004	9.286581e+001	9.758521e+001
1.208682060617126e-004	9.564198e+001	1.003547e+002
1.213790742468507e-004	9.709205e+001	1.018005e+002
1.214694219874028e-004	9.734829e+001	1.020560e+002
1.216501174685072e-004	9.786057e+001	1.025666e+002
1.219999999999999e-004	9.885217e+001	1.035550e+002
1.220007698663440e-004	9.885435e+001	1.035571e+002
1.220023095990321e-004	9.885870e+001	1.035614e+002
1.220037740269532e-004	9.886285e+001	1.035655e+002
1.220052125477154e-004	9.886693e+001	1.035696e+002
1.220080895892400e-004	9.887508e+001	1.035777e+002
1.220116396303809e-004	9.888513e+001	1.035878e+002
1.220168216237680e-004	9.889981e+001	1.036024e+002
1.220230731544733e-004	9.891752e+001	1.036201e+002
1.220319284167621e-004	9.894260e+001	1.036451e+002
1.220433516602561e-004	9.897496e+001	1.036773e+002
1.220602119677470e-004	9.902271e+001	1.037249e+002
1.220847332659409e-004	9.909216e+001	1.037941e+002
1.221272082771233e-004	9.921148e+001	1.038787e+002
1.222112762143890e-004	9.944111e+001	1.037468e+002
1.222482905830738e-004	9.952683e+001	1.032064e+002
1.223070200598922e-004	9.962909e+001	1.015167e+002
1.223144791123120e-004	9.963706e+001	1.012227e+002
1.223293972171516e-004	9.964468e+001	1.005029e+002
1.223369564352018e-004	9.964673e+001	9.996506e+001
1.223396634377320e-004	9.964692e+001	9.942651e+001
1.223421954588237e-004	9.964692e+001	9.847351e+001
1.223435228106293e-004	9.964691e+001	9.784249e+001
1.223450204017993e-004	9.964690e+001	9.705220e+001
1.223480155841392e-004	9.964689e+001	9.529547e+001
1.223525718977289e-004	9.964686e+001	9.224837e+001
1.223577311639298e-004	9.964684e+001	8.811584e+001
1.223680496963317e-004	9.964678e+001	7.861076e+001
1.223689906783801e-004	9.964678e+001	7.764589e+001
1.223708726424772e-004	9.964677e+001	7.554090e+001
1.223758127982317e-004	9.964674e+001	6.976109e+001
1.223762832892560e-004	9.964674e+001	6.918813e+001
1.223764009120120e-004	9.964674e+001	6.905680e+001
1.223764303177011e-004	9.964674e+001	6.903247e+001
1.223764891290791e-004	9.964674e+001	6.900209e+001
1.223766067518352e-004	9.964674e+001	6.896085e+001
1.223768419973473e-004	9.964672e+001	6.889856e+001
1.223773124883716e-004	9.964667e+001	6.879676e+001
1.223782534704200e-004	9.964648e+001	6.862091e+001
1.223795976707263e-004	9.964604e+001	6.839220e+001
1.223815230570975e-004	9.964503e+001	6.808784e+001
1.223849671350727e-004	9.964210e+001	6.758850e+001
1.223918552910229e-004	9.963243e+001	6.670746e+001
1.224056316029234e-004	9.960110e+001	6.519711e+001
1.224293042757630e-004	9.951979e+001	6.289375e+001
1.224563055804002e-004	9.939963e+001	6.038016e+001
1.224675830747995e-004	9.933212e+001	5.928098e+001
1.225000000000000e-004	9.909583e+001	5.589148e+001
1.225019528360172e-004	9.907909e+001	5.569782e+001
1.225058585080518e-004	9.904503e+001	5.535218e+001
1.225136698521209e-004	9.897470e+001	5.482000e+001
1.225292925402591e-004	9.882866e+001	5.414396e+001
1.225605379165355e-004	9.852817e+001	5.340269e+001
1.225941382390289e-004	9.820036e+001	5.294581e+001
1.226471576021985e-004	9.768063e+001	5.240843e+001
1.227233573256750e-004	9.693340e+001	5.166156e+001
1.228800205648643e-004	9.539731e+001	5.012911e+001
1.230366838040536e-004	9.386164e+001	4.859725e+001
1.231933470432429e-004	9.232641e+001	4.706599e+001
1.233500102824322e-004	9.079161e+001	4.553530e+001
1.235066735216215e-004	8.925724e+001	4.400521e+001
1.236633367608108e-004	8.772330e+001	4.247570e+001
1.238200000000001e-004	8.618980e+001	4.094678e+001
1.238332740716088e-004	8.606549e+001	4.131054e+001
1.238598222148261e-004	8.583736e+001	4.246832e+001
1.239129185012608e-004	8.546166e+001	4.548111e+001
1.239681267838672e-004	8.518494e+001	4.863969e+001
1.240271531737046e-004	8.500622e+001	5.168878e+001
1.240585831080446e-004	8.495673e+001	5.314346e+001
1.240772172259212e-004	8.494496e+001	5.427275e+001
1.240884909797545e-004	8.494279e+001	5.620599e+001
1.240990084894789e-004	8.494247e+001	6.030797e+001
1.241116685305429e-004	8.494244e+001	6.782849e+001
1.241200677916916e-004	8.494242e+001	7.418073e+001
1.241268988487249e-004	8.494241e+001	8.025977e+001
1.241303357066705e-004	8.494241e+001	8.359900e+001
1.241319496544816e-004	8.494243e+001	8.509467e+001
1.241324998875521e-004	8.494244e+001	8.540159e+001
1.241330035467266e-004	8.494248e+001	8.551106e+001
1.241332568559688e-004	8.494251e+001	8.555223e+001
1.241336033266371e-004	8.494257e+001	8.560418e+001
1.241341131627586e-004	8.494267e+001	8.567658e+001
1.241346384367086e-004	8.494279e+001	8.574727e+001
1.241356307823069e-004	8.494309e+001	8.587305e+001
1.241367221995180e-004	8.494353e+001	8.600146e+001
1.241389050339404e-004	8.494466e+001	8.623351e+001
1.241417551877714e-004	8.494661e+001	8.649860e+001
1.241461033516902e-004	8.495041e+001	8.683961e+001
1.241510192212556e-004	8.495565e+001	8.716100e+001
1.241554556807386e-004	8.496118e+001	8.740168e+001
1.241605993955274e-004	8.496848e+001	8.763413e+001
1.241679144906138e-004	8.498009e+001	8.791074e+001
1.241774065890742e-004	8.499687e+001	8.821018e+001
1.241897397852458e-004	8.502111e+001	8.853444e+001
1.242061409477475e-004	8.505686e+001	8.889273e+001
1.242292850222969e-004	8.511275e+001	8.929454e+001
1.242650662716813e-004	8.520726e+001	8.970342e+001
1.243302769068406e-004	8.538889e+001	9.010018e+001
1.243670299323156e-004	8.549330e+001	9.023138e+001
1.244180324778477e-004	8.563901e+001	9.037697e+001
1.244510547700382e-004	8.573334e+001	9.047120e+001
1.244597567067809e-004	8.575820e+001	9.049607e+001
1.244713592891047e-004	8.579134e+001	9.052917e+001
1.244945644537521e-004	8.585764e+001	9.059541e+001
1.245200000000000e-004	8.593030e+001	9.066943e+001
1.245200612621719e-004	8.593047e+001	9.066871e+001
1.245201837865157e-004	8.593082e+001	9.066856e+001
1.245204288352032e-004	8.593152e+001	9.066924e+001
1.245207924529142e-004	8.593256e+001	9.067028e+001
1.245215196883363e-004	8.593464e+001	9.067236e+001
1.245229741591804e-004	8.593879e+001	9.067651e+001
1.245258831008686e-004	8.594710e+001	9.068482e+001
1.245317009842450e-004	8.596372e+001	9.070144e+001
1.245370247240429e-004	8.597893e+001	9.071664e+001
1.245419049514654e-004	8.599287e+001	9.073058e+001
1.245472236087700e-004	8.600806e+001	9.074576e+001
1.245525371358704e-004	8.602324e+001	9.076093e+001
1.245579297706463e-004	8.603864e+001	9.077632e+001
1.245634585586651e-004	8.605444e+001	9.079210e+001
1.245688637228782e-004	8.606988e+001	9.080753e+001
1.245748979368860e-004	8.608711e+001	9.082475e+001
1.245806519909714e-004	8.610355e+001	9.084117e+001
1.245881159646421e-004	8.612487e+001	9.086247e+001
1.245959311630975e-004	8.614719e+001	9.088477e+001
1.246078938275208e-004	8.618137e+001	9.091891e+001
1.246205652827475e-004	8.621757e+001	9.095508e+001
1.246433693055864e-004	8.628270e+001	9.102016e+001
1.246711457601649e-004	8.636205e+001	9.109942e+001
1.250600161242646e-004	8.747258e+001	9.220872e+001
1.255044393975213e-004	8.874113e+001	9.347550e+001
1.263932859440349e-004	9.127637e+001	9.600624e+001
1.273698484440349e-004	9.405892e+001	9.878268e+001
1.280234375000000e-004	9.591895e+001	1.006378e+002
1.285234375000000e-004	9.734015e+001	1.020548e+002
1.290000000000000e-004	9.869358e+001	1.034037e+002
1.290010485607125e-004	9.869656e+001	1.034068e+002
1.290031456821376e-004	9.870251e+001	1.034127e+002
1.290051161650806e-004	9.870810e+001	1.034183e+002
1.290070209885153e-004	9.871351e+001	1.034237e+002
1.290108306353847e-004	9.872432e+001	1.034345e+002
1.290150411453261e-004	9.873627e+001	1.034464e+002
1.290215498015650e-004	9.875474e+001	1.034648e+002
1.290290794257376e-004	9.877610e+001	1.034861e+002
1.290403655612804e-004	9.880813e+001	1.035180e+002
1.290548226913620e-004	9.884914e+001	1.035589e+002
1.290777847541421e-004	9.891430e+001	1.036238e+002
1.291128888358168e-004	9.901385e+001	1.037214e+002
1.291830969991662e-004	9.920983e+001	1.037459e+002
1.292363051342993e-004	9.934138e+001	1.031913e+002
1.292990592645342e-004	9.946363e+001	1.016728e+002
1.293090556607712e-004	9.947575e+001	1.013022e+002
1.293290484532453e-004	9.948779e+001	1.003584e+002
1.293380403199307e-004	9.949049e+001	9.956189e+001
1.293413270111962e-004	9.949069e+001	9.872520e+001
1.293432265498858e-004	9.949068e+001	9.789413e+001
1.293451148671924e-004	9.949068e+001	9.692418e+001
1.293472083355113e-004	9.949067e+001	9.575564e+001
1.293493358577975e-004	9.949065e+001	9.443921e+001
1.293535909023698e-004	9.949063e+001	9.149792e+001
1.293576670717241e-004	9.949061e+001	8.824436e+001
1.293658194104327e-004	9.949057e+001	8.092239e+001
1.293666566774793e-004	9.949057e+001	8.010117e+001
1.293683312115724e-004	9.949055e+001	7.832941e+001
1.293725175468052e-004	9.949054e+001	7.370405e+001
1.293746107144216e-004	9.949052e+001	7.124182e+001
1.293761805901338e-004	9.949052e+001	6.933319e+001
1.293763899068955e-004	9.949052e+001	6.907481e+001
1.293764422360859e-004	9.949052e+001	6.901256e+001
1.293765468944667e-004	9.949052e+001	6.889877e+001
1.293765730590620e-004	9.949052e+001	6.887717e+001
1.293766253882524e-004	9.949052e+001	6.884986e+001
1.293769393633949e-004	9.949050e+001	6.875423e+001
1.293773579969181e-004	9.949046e+001	6.866094e+001
1.293781952639647e-004	9.949030e+001	6.850125e+001
1.293795307524198e-004	9.948990e+001	6.827095e+001
1.293812801008262e-004	9.948904e+001	6.799091e+001
1.293844202764395e-004	9.948656e+001	6.752843e+001
1.293907006276661e-004	9.947836e+001	6.670747e+001
1.294032613301192e-004	9.945130e+001	6.530109e+001
1.294270333403238e-004	9.937341e+001	6.296281e+001
1.294524528171505e-004	9.926326e+001	6.059216e+001
1.294591077126584e-004	9.922749e+001	5.996077e+001
1.294649494679929e-004	9.919329e+001	5.939569e+001
1.294707912233274e-004	9.915682e+001	5.881819e+001
1.294766329786619e-004	9.911809e+001	5.822828e+001
1.294824747339964e-004	9.907711e+001	5.762595e+001
1.294883164893310e-004	9.903387e+001	5.701119e+001
1.294941582446654e-004	9.898837e+001	5.638402e+001
1.295000000000000e-004	9.894061e+001	5.574443e+001
1.295013138781915e-004	9.892942e+001	5.560950e+001
1.295039416345747e-004	9.890675e+001	5.536030e+001
1.295091971473411e-004	9.886022e+001	5.494691e+001
1.295197081728739e-004	9.876386e+001	5.435889e+001
1.295407302239394e-004	9.856459e+001	5.365759e+001
1.295741902807308e-004	9.824043e+001	5.304932e+001
1.296140356681381e-004	9.785076e+001	5.259078e+001
1.296753214498624e-004	9.725013e+001	5.198485e+001
1.300028975663764e-004	9.404045e+001	4.878286e+001
1.303832318446480e-004	9.031615e+001	4.506844e+001
